fuel_liters,ice_kg,water_liters,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr
32.21,21.14,11.37,10951.4,253.68,56.85
262.68,45.59,29.37,88785.84,547.08,146.85
85.03,33.57,20.31,35712.6,402.84,101.55
32.43,19.46,10.42,2821.41,233.52,52.1
119.06,20.11,9.41,21073.62,241.32,47.05
11989.15,5912.67,6684.04,5155334.5,70952.04,0.0
10054.39,10659.39,12605.22,4172571.85,127912.68,0.0
87.32,23.73,15.8,22179.28,284.76,79.0
25.87,20.08,11.27,2250.69,240.96,56.35
585.95,212.19,548.53,70899.95,2546.28,0.0
281.04,294.78,575.45,34005.84,3537.36,0.0
70.19,43.47,22.55,25970.3,521.64,112.75
9872.9,6369.83,6257.49,2853268.1,76437.96,0.0
141.07,32.47,17.13,63481.5,389.64,85.65
43.63,19.16,13.74,3795.81,229.92,68.7
155.34,48.62,77.54,18796.14,583.44,387.7
6437.9,3663.91,4172.25,2768297.0,43966.92,0.0
38.86,20.01,11.1,3380.82,240.12,55.5
46.08,18.94,11.01,8156.16,227.28,55.05
13446.52,7392.4,7922.87,5782003.6,88708.8,0.0
83.05,21.16,9.55,28070.9,253.92,47.75
27.41,20.82,11.34,9319.4,249.84,56.7
167.99,31.94,17.19,29734.23,383.28,85.95
278.69,169.66,374.09,49049.44,2035.92,0.0
92.67,19.52,13.22,34287.9,234.24,66.1
72.82,20.32,11.21,6335.34,243.84,56.05
61.0,18.16,12.5,5307.0,217.92,62.5
131.37,25.04,16.81,48606.9,300.48,84.05
132.1,30.33,17.1,23381.7,363.96,85.5
489.37,162.81,383.9,210429.1,1953.72,0.0
133.4,55.23,27.07,60030.0,662.76,135.35
68.09,20.46,9.95,5923.83,245.52,49.75
475.63,185.99,402.94,204520.9,2231.88,0.0
431.75,321.12,720.02,185652.5,3853.44,0.0
471.14,206.45,439.82,82920.64,2477.4,0.0
242.76,61.64,32.36,99531.6,739.68,161.8
353.63,119.31,244.68,148524.6,1431.72,0.0
330.46,107.4,219.33,142097.8,1288.8,0.0
88.82,20.21,10.31,22560.28,242.52,51.55
118.01,31.54,20.34,49564.2,378.48,101.7
6004.29,6280.32,9003.1,2581844.7,75363.84,0.0
178.8,50.18,102.22,74202.0,602.16,511.1
90.28,26.22,15.86,22931.12,314.64,79.3
306.1,47.08,28.23,137745.0,564.96,141.15
234.12,175.85,340.17,107695.2,2110.2,0.0
85.99,62.8,123.83,36975.7,753.6,619.15
13405.45,5408.96,5183.01,5362180.0,64907.52,0.0
117.82,24.01,17.21,49484.4,288.12,86.05
609.69,185.89,397.25,73772.49,2230.68,0.0
11532.08,6775.33,7181.19,3332771.12,81303.96,0.0
175.55,53.61,28.61,31072.35,643.32,143.05
3946.67,4228.45,4895.46,1697068.1,50741.4,0.0
39.89,20.93,12.75,3470.43,251.16,63.75
672.73,238.24,546.4,81400.33,2858.88,0.0
228.64,78.55,189.4,98315.2,942.6,0.0
37.7,18.82,9.25,3279.9,225.84,46.25
242.87,54.56,33.16,109291.5,654.72,165.8
167.28,243.85,427.97,69421.2,2926.2,0.0
3687.9,1816.07,2684.71,1475160.0,21792.84,0.0
73.4,20.34,9.61,6385.8,244.08,48.05
149.54,72.52,132.7,26319.04,870.24,663.5
7406.28,3489.71,4182.55,896159.88,41876.52,0.0
211.65,41.58,26.12,37462.05,498.96,130.6
60.62,27.5,14.43,22429.4,330.0,72.15
12434.32,9315.17,12361.9,5346757.6,111782.04,0.0
518.01,250.4,523.65,222744.3,3004.8,0.0
91.88,20.73,13.48,16262.76,248.76,67.4
502.54,274.52,569.46,216092.2,3294.24,0.0
14774.4,5050.83,6633.05,6352992.0,60609.96,0.0
192.8,40.07,95.09,33932.8,480.84,475.45
337.91,136.09,283.19,40887.11,1633.08,0.0
86.88,19.33,10.51,36489.6,231.96,52.55
63.87,24.5,13.34,23631.9,294.0,66.7
145.17,18.79,13.14,53712.9,225.48,65.7
17159.47,10175.59,14906.55,2076295.87,122107.08,0.0
77.62,20.47,10.43,6752.94,245.64,52.15
125.36,51.72,104.27,36229.04,620.64,521.35
91.72,19.85,12.16,43108.4,238.2,60.8
11774.91,9670.68,11149.79,5416458.6,116048.16,0.0
59.82,19.75,11.39,5204.34,237.0,56.95
59.19,20.5,10.61,5149.53,246.0,53.05
92.17,51.11,29.31,41476.5,613.32,146.55
624.09,264.43,511.06,249636.0,3173.16,0.0
12593.47,9015.3,8429.74,3639512.83,108183.6,0.0
213.81,210.07,375.07,91938.3,2520.84,0.0
4032.13,1969.0,3282.97,1612852.0,23628.0,0.0
13997.77,7508.74,8724.28,1693730.17,90104.88,0.0
66.42,21.81,8.8,22582.8,261.72,44.0
30.3,25.89,17.05,10241.4,310.68,85.25
41.19,28.39,17.83,17299.8,340.68,89.15
504.79,289.51,694.48,88843.04,3474.12,0.0
0.0,19.93,9.29,0.0,239.16,46.45
97.02,20.54,11.23,8440.74,246.48,56.15
697.35,225.99,427.77,122733.6,2711.88,0.0
65.47,20.37,12.98,22259.8,244.44,64.9
639.38,219.35,421.23,265342.7,2632.2,0.0
294.74,265.96,649.68,51874.24,3191.52,0.0
117.04,25.39,15.7,52668.0,304.68,78.5
185.34,54.76,34.44,87109.8,657.12,172.2
80.12,21.34,10.9,6970.44,256.08,54.5
48.5,20.02,13.39,4219.5,240.24,66.95
58.99,18.79,9.74,5132.13,225.48,48.7
78.25,19.99,10.16,32082.5,239.88,50.8
3214.91,6285.79,8727.42,1382411.3,75429.48,0.0
61.76,18.75,9.78,5373.12,225.0,48.9
66.38,52.9,32.56,11749.26,634.8,162.8
450.2,243.39,453.43,193586.0,2920.68,0.0
36.82,19.42,9.35,13439.3,233.04,46.75
211.55,65.27,144.48,90966.5,783.24,722.4
135.94,33.08,16.54,34528.76,396.96,82.7
73.28,25.44,16.83,32976.0,305.28,84.15
61.92,30.06,18.86,20928.96,360.72,94.3
176.67,30.69,16.04,72434.7,368.28,80.2
127.88,20.09,8.97,47315.6,241.08,44.85
606.56,261.12,509.22,175295.84,3133.44,0.0
750.97,371.22,844.54,132170.72,4454.64,0.0
320.36,200.69,360.65,56383.36,2408.28,0.0
77.16,21.3,10.67,28163.4,255.6,53.35
49.47,30.19,17.32,18303.9,362.28,86.6
75.87,19.09,11.0,27692.55,229.08,55.0
64.3,25.7,15.57,21733.4,308.4,77.85
4617.66,1628.49,2162.42,2124123.6,19541.88,0.0
139.21,28.82,16.41,58468.2,345.84,82.05
140.5,33.49,19.52,51985.0,401.88,97.6
833.72,204.88,452.63,333488.0,2458.56,0.0
137.47,19.58,9.3,64610.9,234.96,46.5
100.63,66.47,39.43,45283.5,797.64,197.15
164.37,46.41,27.76,60816.9,556.92,138.8
87.9,18.8,11.11,39555.0,225.6,55.55
78.14,30.22,19.66,13830.78,362.64,98.3
12489.49,4830.48,6681.14,3609462.61,57965.76,0.0
382.74,134.51,306.5,160750.8,1614.12,0.0
70.25,20.02,10.31,6111.75,240.24,51.55
83.31,18.82,11.42,7247.97,225.84,57.1
487.64,268.85,465.12,140927.96,3226.2,0.0
213.16,133.27,251.01,37516.16,1599.24,0.0
284.93,52.67,33.56,105424.1,632.04,167.8
64.39,21.11,10.16,5601.93,253.32,50.8
129.63,20.03,8.69,53148.3,240.36,43.45
170.86,65.61,37.49,63218.2,787.32,187.45
268.73,209.17,417.32,111522.95,2510.04,0.0
353.8,241.01,494.79,141520.0,2892.12,0.0
4529.39,3240.15,4370.89,797172.64,38881.8,0.0
94.45,55.01,33.12,16717.65,660.12,165.6
200.12,29.07,20.31,74044.4,348.84,101.55
5824.95,4054.3,4261.14,2504728.5,48651.6,0.0
194.4,121.34,292.05,81648.0,1456.08,0.0
67.78,31.93,17.12,27789.8,383.16,85.6
157.79,51.5,29.71,66271.8,618.0,148.55
83.87,19.68,11.98,39418.9,236.16,59.9
370.26,104.97,228.0,153657.9,1259.64,0.0
177.78,60.19,39.34,60089.64,722.28,196.7
415.27,193.81,356.99,120013.03,2325.72,0.0
10323.93,9316.16,8291.39,1249195.53,111793.92,0.0
126.56,26.81,14.74,56952.0,321.72,73.7
343.6,134.25,300.5,142594.0,1611.0,0.0
60.36,20.16,8.89,5251.32,241.92,44.45
9591.63,5576.22,8361.93,1160587.23,66914.64,0.0
677.18,336.48,862.18,270872.0,4037.76,0.0
73.05,18.92,8.5,26663.25,227.04,42.5
32.57,21.52,13.4,11008.66,258.24,67.0
5244.62,4139.44,5765.18,634599.02,49673.28,0.0
70.56,19.12,10.58,6138.72,229.44,52.9
58.77,20.84,9.01,10402.29,250.08,45.05
317.15,55.96,27.12,107196.7,671.52,135.6
147.48,25.27,14.2,26103.96,303.24,71.0
0.0,20.92,11.39,0.0,251.04,56.95
105.71,58.29,114.03,45455.3,699.48,570.15
5870.79,6115.98,8893.84,710365.59,73391.76,0.0
9495.09,7073.91,9886.14,1148905.89,84886.92,0.0
138.86,85.13,194.43,55544.0,1021.56,0.0
176.67,37.7,25.96,79501.5,452.4,129.8
3765.48,4309.35,4653.91,662724.48,51712.2,0.0
439.65,318.02,605.79,189049.5,3816.24,0.0
177.47,26.33,13.17,45077.38,315.96,65.85
150.12,62.08,136.02,60048.0,744.96,680.1
28.24,18.88,10.62,2456.88,226.56,53.1
67.37,19.76,13.15,24926.9,237.12,65.75
0.0,19.28,10.8,0.0,231.36,54.0
187.37,66.23,40.77,33164.49,794.76,203.85
170.37,54.48,113.51,73259.1,653.76,567.55
65.54,60.38,39.06,29493.0,724.56,195.3
124.02,19.4,10.51,55809.0,232.8,52.55
67.09,18.79,10.23,22810.6,225.48,51.15
6586.57,5783.61,6832.47,3029822.2,69403.32,0.0
109.35,21.19,10.52,36960.3,254.28,52.6
9680.43,3138.7,2948.41,4162584.9,37664.4,0.0
66.56,20.01,13.36,16906.24,240.12,66.8
111.69,41.85,25.95,37751.22,502.2,129.75
6614.67,7804.49,9716.5,1911639.63,93653.88,0.0
162.59,21.35,11.35,41297.86,256.2,56.75
4952.77,3138.24,4376.16,2129691.1,37658.88,0.0
215.31,62.94,41.02,96889.5,755.28,205.1
6672.39,5791.52,6209.85,2869127.7,69498.24,0.0
140.99,34.2,15.82,35811.46,410.4,79.1
198.87,41.52,22.09,73581.9,498.24,110.45
100.18,32.31,15.75,17731.86,387.72,78.75
96.68,30.54,20.31,43506.0,366.48,101.55
673.54,207.37,418.97,279519.1,2488.44,0.0
334.63,29.66,17.42,123813.1,355.92,87.1
10852.78,6592.44,8252.85,4341112.0,79109.28,0.0
6953.69,9933.97,12487.88,2885781.35,119207.64,0.0
95.31,25.57,12.8,44795.7,306.84,64.0
288.25,204.5,449.56,34878.25,2454.0,0.0
39.26,21.57,11.15,3415.62,258.84,55.75
27.97,18.92,8.94,2433.39,227.04,44.7
586.1,302.63,614.09,103153.6,3631.56,0.0
0.0,19.67,10.77,0.0,236.04,53.85
159.26,67.22,37.27,40452.04,806.64,186.35
271.18,36.76,24.9,122031.0,441.12,124.5
515.68,271.74,626.27,62397.28,3260.88,0.0
369.29,185.86,348.94,158794.7,2230.32,0.0
168.16,20.65,11.02,56838.08,247.8,55.1
162.07,19.83,10.06,68069.4,237.96,50.3
771.62,304.01,599.06,331796.6,3648.12,0.0
7739.26,5494.48,7028.78,1362109.76,65933.76,0.0
863.79,288.64,600.05,397343.4,3463.68,0.0
184.36,32.36,16.35,62313.68,388.32,81.75
546.8,210.93,446.7,235124.0,2531.16,0.0
48.63,27.51,12.8,21883.5,330.12,64.0
49.78,21.69,10.39,4330.86,260.28,51.95
123.96,25.59,14.44,45865.2,307.08,72.2
85.7,20.31,9.56,38565.0,243.72,47.8
0.0,21.99,9.28,0.0,263.88,46.4
4042.12,3408.14,3250.17,1168172.68,40897.68,0.0
241.82,47.88,32.58,81735.16,574.56,162.9
0.0,21.9,11.12,0.0,262.8,55.6
58.75,20.61,12.97,5111.25,247.32,64.85
110.25,29.28,20.54,19514.25,351.36,102.7
83.37,29.54,19.96,14756.49,354.48,99.8
8852.16,5638.5,7519.05,3894950.4,67662.0,0.0
69.52,32.58,18.34,12305.04,390.96,91.7
495.84,281.38,595.15,218169.6,3376.56,0.0
97.55,29.95,16.08,43897.5,359.4,80.4
41.47,21.81,11.0,3607.89,261.72,55.0
454.81,272.43,474.46,195568.3,3269.16,0.0
4925.55,6327.27,7369.03,2044103.25,75927.24,0.0
46.92,18.67,10.09,4082.04,224.04,50.45
152.29,51.68,26.1,68530.5,620.16,130.5
86.96,20.14,12.64,7565.52,241.68,63.2
12463.7,7843.39,8157.31,3602009.3,94120.68,0.0
8708.97,5192.68,7014.35,2516892.33,62312.16,0.0
132.47,51.01,106.38,23314.72,612.12,531.9
82.37,18.51,10.97,7166.19,222.12,54.85
166.23,90.47,187.54,71478.9,1085.64,0.0
57.82,20.59,11.11,19658.8,247.08,55.55
441.62,193.28,397.32,189896.6,2319.36,0.0
63.98,19.22,12.66,5566.26,230.64,63.3
0.0,21.78,9.14,0.0,261.36,45.7
171.83,31.27,18.21,77323.5,375.24,91.05
51.33,21.64,9.15,18992.1,259.68,45.75
358.46,194.12,399.64,154137.8,2329.44,0.0
69.0,18.53,8.57,6003.0,222.36,42.85
441.36,211.84,430.17,53404.56,2542.08,0.0
330.66,101.92,180.08,142183.8,1223.04,0.0
120.43,19.86,12.1,54193.5,238.32,60.5
111.03,27.54,16.83,46632.6,330.48,84.15
473.07,380.79,794.62,57241.47,4569.48,0.0
7030.71,4376.03,5605.9,2952898.2,52512.36,0.0
57.68,18.07,10.6,5018.16,216.84,53.0
311.8,113.01,222.33,130956.0,1356.12,0.0
233.37,57.91,31.75,78879.06,694.92,158.75
391.49,310.03,562.48,168340.7,3720.36,0.0
46.98,18.42,12.95,4087.26,221.04,64.75
22.23,19.47,8.7,7558.2,233.64,43.5
0.0,18.33,9.81,0.0,219.96,49.05
455.71,201.38,408.81,80204.96,2416.56,0.0
11347.3,5931.04,6834.28,5219758.0,71172.48,0.0
154.11,54.37,25.59,27277.47,652.44,127.95
160.53,20.79,10.89,40774.62,249.48,54.45
143.66,33.64,20.6,53154.2,403.68,103.0
349.37,254.24,516.33,42273.77,3050.88,0.0
56.26,21.75,12.85,4894.62,261.0,64.25
149.04,42.9,25.16,55144.8,514.8,125.8
86.32,32.09,17.0,21925.28,385.08,85.0
57.54,21.44,12.08,19563.6,257.28,60.4
9204.21,4377.95,5661.46,3865768.2,52535.4,0.0
247.04,63.09,34.58,91404.8,757.08,172.9
98.57,40.36,86.55,11926.97,484.32,432.75
83.86,25.28,12.95,28344.68,303.36,64.75
78.0,30.18,17.84,28860.0,362.16,89.2
138.65,55.44,32.08,51300.5,665.28,160.4
389.63,126.31,243.47,68574.88,1515.72,0.0
69.52,19.6,9.84,25374.8,235.2,49.2
93.16,32.39,15.96,43785.2,388.68,79.8
227.15,69.66,155.46,90860.0,835.92,777.3
90.16,18.25,9.13,7843.92,219.0,45.65
136.85,24.36,14.21,56108.5,292.32,71.05
73.41,62.47,31.98,30098.1,749.64,159.9
141.41,39.89,20.58,47796.58,478.68,102.9
0.0,19.71,11.3,0.0,236.52,56.5
5082.09,3349.33,4205.2,2185298.7,40191.96,0.0
10582.7,5936.59,6567.95,3058400.3,71239.08,0.0
139.35,26.05,16.02,51559.5,312.6,80.1
594.9,338.98,692.69,261756.0,4067.76,0.0
32.84,20.92,8.63,2857.08,251.04,43.15
34.48,18.57,10.63,2999.76,222.84,53.15
45.46,21.79,12.37,16592.9,261.48,61.85
14337.27,7827.02,10328.96,2523359.52,93924.24,0.0
375.43,164.0,324.13,161434.9,1968.0,0.0
361.1,211.86,389.42,166106.0,2542.32,0.0
50.3,21.67,9.85,4376.1,260.04,49.25
44.8,20.39,9.81,3897.6,244.68,49.05
9463.82,5690.83,9010.86,1665632.32,68289.96,0.0
422.26,182.82,363.27,168904.0,2193.84,0.0
97.06,19.94,13.11,45618.2,239.28,65.55
286.62,42.31,24.39,72801.48,507.72,121.95
31.36,19.23,13.46,2728.32,230.76,67.3
94.13,40.93,103.46,27203.57,491.16,517.3
170.41,62.72,40.2,71572.2,752.64,201.0
304.68,271.42,592.55,134059.2,3257.04,0.0
223.05,127.9,260.13,95911.5,1534.8,0.0
7451.53,4710.32,6325.75,901635.13,56523.84,0.0
30.74,18.41,8.72,2674.38,220.92,43.6
273.49,30.82,18.35,101191.3,369.84,91.75
156.36,78.33,163.88,62544.0,939.96,819.4
119.34,30.66,19.3,21123.18,367.92,96.5
148.4,22.25,12.05,66780.0,267.0,60.25
224.3,27.49,17.38,82991.0,329.88,86.9
67.96,20.21,9.32,5912.52,242.52,46.6
289.32,54.25,28.38,51209.64,651.0,141.9
76.97,19.81,10.26,34636.5,237.72,51.3
524.99,159.43,325.36,63523.79,1913.16,0.0
187.58,62.93,119.44,22697.18,755.16,597.2
290.95,41.82,22.41,98341.1,501.84,112.05
273.15,195.97,375.7,33051.15,2351.64,0.0
95.43,48.2,105.59,11547.03,578.4,527.95
433.34,274.49,479.14,125235.26,3293.88,0.0
84.29,21.94,10.94,37930.5,263.28,54.7
143.36,47.42,118.99,25231.36,569.04,594.95
252.45,56.12,26.86,44683.65,673.44,134.3
0.0,20.86,10.68,0.0,250.32,53.4
8340.36,4732.94,4543.37,3586354.8,56795.28,0.0
8191.02,3974.29,4399.47,3522138.6,47691.48,0.0
229.08,137.5,240.08,40318.08,1650.0,0.0
40.39,20.54,11.03,3513.93,246.48,55.15
180.7,51.78,106.0,77701.0,621.36,530.0
133.56,68.11,37.1,60102.0,817.32,185.5
11915.63,8677.37,10360.49,1441791.23,104128.44,0.0
90.72,29.21,17.7,40824.0,350.52,88.5
164.11,30.34,19.09,60720.7,364.08,95.45
0.0,18.52,8.84,0.0,222.24,44.2
0.0,21.48,8.51,0.0,257.76,42.55
75.84,18.37,11.94,25785.6,220.44,59.7
612.23,205.73,398.37,269381.2,2468.76,0.0
35.81,21.17,10.14,3115.47,254.04,50.7
6849.88,3324.97,4070.02,2945448.4,39899.64,0.0
9194.1,6344.88,9775.13,1112486.1,76138.56,0.0
0.0,18.34,8.82,0.0,220.08,44.1
262.91,30.36,19.11,118309.5,364.32,95.55
54.22,21.03,12.16,4717.14,252.36,60.8
6868.73,7698.86,8629.27,831116.33,92386.32,0.0
299.7,147.63,287.44,128871.0,1771.56,0.0
245.02,34.06,17.48,110259.0,408.72,87.4
200.09,36.61,20.9,74033.3,439.32,104.5
132.57,20.97,10.48,49050.9,251.64,52.4
7103.05,2546.56,3507.05,2052781.45,30558.72,0.0
11472.09,7989.26,11765.37,3315434.01,95871.12,0.0
462.03,207.3,478.07,55905.63,2487.6,0.0
100.9,18.29,10.91,17859.3,219.48,54.55
451.4,111.4,213.36,54619.4,1336.8,0.0
6637.03,7302.7,8696.25,2754367.45,87632.4,0.0
28.12,21.65,13.25,2446.44,259.8,66.25
151.45,54.29,124.21,60580.0,651.48,621.05
0.0,18.68,9.9,0.0,224.16,49.5
108.72,46.67,25.8,19243.44,560.04,129.0
90.0,18.13,8.81,42300.0,217.56,44.05
5620.68,1627.25,1942.23,680102.28,19527.0,0.0
303.19,28.11,20.08,136435.5,337.32,100.4
129.1,18.82,11.74,47767.0,225.84,58.7
63.28,21.96,11.17,28476.0,263.52,55.85
80.41,30.86,20.2,33772.2,370.32,101.0
141.3,38.13,21.33,47759.4,457.56,106.65
0.0,19.29,9.52,0.0,231.48,47.6
48.95,21.82,9.99,16643.0,261.84,49.95
46.69,21.32,9.57,17041.85,255.84,47.85
117.91,19.25,10.22,53059.5,231.0,51.1
558.1,176.29,369.23,98225.6,2115.48,0.0
294.93,283.35,549.4,126819.9,3400.2,0.0
277.66,128.21,284.5,33596.86,1538.52,0.0
99.92,56.95,33.24,33772.96,683.4,166.2
15471.3,5301.63,7829.0,1872027.3,63619.56,0.0
4310.51,2311.56,2413.99,1853519.3,27738.72,0.0
297.59,141.13,260.83,36008.39,1693.56,0.0
9045.69,8310.07,8688.36,1094528.49,99720.84,0.0
211.1,53.88,28.39,37364.7,646.56,141.95
583.31,289.47,512.28,256656.4,3473.64,0.0
296.85,30.1,15.78,109834.5,361.2,78.9
184.45,39.31,25.17,62344.1,471.72,125.85
737.11,311.45,520.71,129731.36,3737.4,0.0
3283.79,3600.49,5623.2,1412029.7,43205.88,0.0
673.12,316.5,654.3,289441.6,3798.0,0.0
292.03,244.76,504.15,35335.63,2937.12,0.0
0.0,20.89,9.76,0.0,250.68,48.8
501.5,237.64,420.88,215645.0,2851.68,0.0
165.39,41.41,20.9,29274.03,496.92,104.5
232.69,140.89,238.21,100056.7,1690.68,0.0
154.09,28.25,16.5,52082.42,339.0,82.5
112.08,31.04,19.7,41469.6,372.48,98.5
7525.74,3683.91,3308.61,3236068.2,44206.92,0.0
549.3,225.86,451.22,66465.3,2710.32,0.0
181.08,29.0,18.48,81486.0,348.0,92.4
10746.37,8514.78,11680.15,4620939.1,102177.36,0.0
129.62,32.83,18.25,22942.74,393.96,91.25
170.04,95.53,178.99,29927.04,1146.36,0.0
3461.02,2585.75,3989.55,418783.42,31029.0,0.0
173.8,207.35,426.19,72127.0,2488.2,0.0
118.58,20.04,12.41,40080.04,240.48,62.05
9560.93,5307.88,7322.31,1156872.53,63694.56,0.0
73.44,21.83,10.75,24969.6,261.96,53.75
78.25,20.61,11.05,19875.5,247.32,55.25
0.0,19.7,8.69,0.0,236.4,43.45
788.37,265.21,477.46,227838.93,3182.52,0.0
145.28,161.19,268.79,17578.88,1934.28,0.0
295.71,50.92,101.92,127155.3,611.04,509.6
40.76,18.99,12.41,3546.12,227.88,62.05
259.3,47.7,27.03,121871.0,572.4,135.15
174.67,66.55,149.15,73361.4,798.6,745.75
114.71,49.38,107.82,49325.3,592.56,539.1
0.0,18.64,10.4,0.0,223.68,52.0
359.31,163.49,319.08,154503.3,1961.88,0.0
5225.25,1637.39,1657.78,1510097.25,19648.68,0.0
0.0,21.84,10.42,0.0,262.08,52.1
0.0,19.73,9.27,0.0,236.76,46.35
593.93,257.29,531.82,71865.53,3087.48,0.0
0.0,21.71,9.72,0.0,260.52,48.6
241.36,170.62,289.78,111025.6,2047.44,0.0
282.71,54.82,31.38,127219.5,657.84,156.9
48.71,19.01,11.43,17779.15,228.12,57.15
3397.72,2347.92,3450.63,1461019.6,28175.04,0.0
31.33,20.17,11.38,10652.2,242.04,56.9
51.77,21.39,9.63,4503.99,256.68,48.15
46.37,19.53,8.77,21793.9,234.36,43.85
191.31,29.09,18.77,80350.2,349.08,93.85
145.85,32.47,19.22,53964.5,389.64,96.1
382.75,200.54,439.42,160755.0,2406.48,0.0
0.0,21.98,10.02,0.0,263.76,50.1
124.44,21.42,10.53,55998.0,257.04,52.65
48.28,18.47,11.11,4200.36,221.64,55.55
137.8,32.12,20.34,24390.6,385.44,101.7
123.78,61.91,135.31,14977.38,742.92,676.55
176.77,43.77,24.58,31288.29,525.24,122.9
252.61,34.4,18.55,93465.7,412.8,92.75
103.44,19.6,11.04,34962.72,235.2,55.2
21.59,18.85,12.13,1878.33,226.2,60.65
138.1,55.91,35.28,35077.4,670.92,176.4
182.34,39.92,22.75,67465.8,479.04,113.75
128.28,25.18,13.0,52594.8,302.16,65.0
148.79,31.9,15.41,26335.83,382.8,77.05
88.0,54.13,32.14,32560.0,649.56,160.7
97.58,20.54,12.95,33177.2,246.48,64.75
348.39,251.17,415.91,146323.8,3014.04,0.0
100.23,43.32,21.73,37085.1,519.84,108.65
0.0,20.81,9.93,0.0,249.72,49.65
59.8,20.24,9.11,21827.0,242.88,45.55
138.11,76.71,137.72,55244.0,920.52,688.6
82.0,18.95,10.6,36900.0,227.4,53.0
248.91,160.32,370.36,99564.0,1923.84,0.0
462.98,227.47,516.35,56020.58,2729.64,0.0
232.58,59.11,127.52,100009.4,709.32,637.6
833.32,237.7,532.82,358327.6,2852.4,0.0
70.38,21.5,8.68,6123.06,258.0,43.4
12233.92,9787.07,15013.97,3535602.88,117444.84,0.0
52.34,18.21,8.93,4553.58,218.52,44.65
183.27,58.46,40.75,76973.4,701.52,203.75
13508.42,6982.23,8857.64,5673536.4,83786.76,0.0
0.0,21.89,8.67,0.0,262.68,43.35
55.69,26.66,16.73,14145.26,319.92,83.65
184.98,25.89,12.83,46984.92,310.68,64.15
9527.07,7198.73,7817.73,4096640.1,86384.76,0.0
63.21,20.45,10.66,23071.65,245.4,53.3
232.71,40.14,22.7,95411.1,481.68,113.5
567.85,323.22,676.69,244175.5,3878.64,0.0
0.0,20.14,9.4,0.0,241.68,47.0
443.31,143.47,266.62,53640.51,1721.64,0.0
11281.97,7183.96,7494.36,5189706.2,86207.52,0.0
436.26,140.09,287.78,174504.0,1681.08,0.0
45.2,19.09,10.49,15368.0,229.08,52.45
104.7,40.75,21.45,47115.0,489.0,107.25
155.86,106.41,254.97,71695.6,1276.92,0.0
106.49,44.73,20.5,39401.3,536.76,102.5
254.15,41.6,93.06,30752.15,499.2,465.3
0.0,21.19,8.88,0.0,254.28,44.4
373.87,195.48,379.11,45238.27,2345.76,0.0
57.77,31.18,18.32,21374.9,374.16,91.6
141.51,55.74,127.16,24905.76,668.88,635.8
9916.04,6234.07,8114.13,4363057.6,74808.84,0.0
51.79,21.53,9.71,18903.35,258.36,48.55
236.9,155.54,271.4,99498.0,1866.48,0.0
88.96,18.49,9.26,30068.48,221.88,46.3
147.32,31.33,20.1,66294.0,375.96,100.5
97.98,28.41,15.49,46050.6,340.92,77.45
76.04,22.79,13.01,31936.8,273.48,65.05
510.88,236.65,512.53,235004.8,2839.8,0.0
62.87,20.89,11.39,5469.69,250.68,56.95
187.3,48.06,29.07,84285.0,576.72,145.35
124.66,50.9,116.4,53603.8,610.8,582.0
53.17,20.0,11.44,4625.79,240.0,57.2
61.0,20.3,9.03,20740.0,243.6,45.15
387.73,253.98,539.8,46915.33,3047.76,0.0
96.81,20.54,10.52,43564.5,246.48,52.6
133.26,32.67,20.52,55969.2,392.04,102.6
98.07,21.73,8.94,46092.9,260.76,44.7
360.64,235.86,423.72,155075.2,2830.32,0.0
5384.34,3224.87,3076.95,651505.14,38698.44,0.0
490.97,283.07,535.4,86410.72,3396.84,0.0
248.45,49.77,27.74,101864.5,597.24,138.7
195.51,37.73,27.4,34605.27,452.76,137.0
139.01,52.12,105.86,61164.4,625.44,529.3
109.19,52.62,114.97,46951.7,631.44,574.85
137.11,77.95,163.17,58957.3,935.4,815.85
0.0,18.28,8.96,0.0,219.36,44.8
158.43,67.28,170.57,65748.45,807.36,852.85
368.01,172.26,364.26,64769.76,2067.12,0.0
190.19,43.6,26.76,70370.3,523.2,133.8
59.38,21.56,9.79,5166.06,258.72,48.95
0.0,21.61,10.12,0.0,259.32,50.6
72.59,26.34,15.17,32665.5,316.08,75.85
226.15,33.41,16.62,101767.5,400.92,83.1
9383.0,5670.48,8461.67,1135343.0,68045.76,0.0
233.02,66.29,38.37,104859.0,795.48,191.85
68.66,19.64,9.61,5973.42,235.68,48.05
47.02,28.01,15.94,8322.54,336.12,79.7
14355.8,8211.98,8728.6,5742320.0,98543.76,0.0
221.72,37.86,26.31,56316.88,454.32,131.55
25.5,20.39,13.53,8670.0,244.68,67.65
153.74,57.33,27.68,72257.8,687.96,138.4
351.08,83.46,185.93,101462.12,1001.52,0.0
94.55,29.52,19.45,24015.7,354.24,97.25
425.89,341.61,642.66,187391.6,4099.32,0.0
45.05,21.55,10.81,3919.35,258.6,54.05
635.44,361.05,642.69,183642.16,4332.6,0.0
120.77,19.81,10.97,44684.9,237.72,54.85
207.44,24.94,13.07,93348.0,299.28,65.35
448.06,168.15,270.19,197146.4,2017.8,0.0
276.37,45.54,32.05,48917.49,546.48,160.25
50.53,18.24,9.96,4396.11,218.88,49.8
157.5,19.66,12.09,70875.0,235.92,60.45
57.35,31.58,15.52,25807.5,378.96,77.6
