trip_id,trip_year,trip_month,trip_date,season,boat_type,boat_name,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_knots,avg_speed_kmh,trip_days,trip_duration_category,port_name,region,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_height_m,weather_factor,total_hours,fuel_per_hour,fuel_per_km,fuel_liters,ice_kg,water_liters,fuel_price_per_liter,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr,fuel_cost_share,ice_cost_share,water_cost_share,ice_per_crew_day,water_per_crew_day,is_multi_day,has_engine,is_deep_sea
5483,2023,1,2023-01-10,Northeast_Monsoon,OBFR,Outboard Fiberglass,38,petrol,3,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9694,80.6811,14.05,11.0,1.84,1.13,8.3,5.95,3.52,49.41,18.57,9.44,370.0,18281.7,222.84,47.2,18551.74,0.985,0.012,0.003,6.19,3.15,0,1,0
1419,2022,6,2022-06-21,Southwest_Monsoon,OBFR,Outboard Fiberglass,43,petrol,3,500,200,20.0,37.04,1,Single_Day,Trincomalee,Eastern,8.55,81.233,7.7269,81.0125,94.68,19.1,1.12,1.02,14.9,6.56,1.03,97.8,20.26,10.75,420.0,41076.0,243.12,53.75,41372.87,0.993,0.006,0.001,6.75,3.58,0,1,0
6209,2023,11,2023-11-24,Northeast_Monsoon,IMUL,Industrial Multi-day,210,diesel,15,10000,30000,10.0,18.52,38,Multi_Day,Galle,Southern,6.1241,81.1185,9.8,79.5,650.38,15.6,2.05,1.13,344.3,19.24,10.19,6624.63,7413.19,8103.78,356.0,2358368.28,88958.28,0.0,2447326.56,0.964,0.036,0.0,13.01,14.22,1,1,1
10742,2024,4,2024-04-26,Northeast_Monsoon,IMUL,Industrial Multi-day,489,diesel,20,10000,30000,10.0,18.52,41,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.7612,79.5,397.2,22.7,1.92,1.24,431.3,47.92,52.03,20666.21,10541.88,13557.61,363.0,7501834.23,126502.56,0.0,7628336.79,0.983,0.017,0.0,12.86,16.53,1,1,1
16143,2025,5,2025-05-23,Southwest_Monsoon,OBFR,Outboard Fiberglass,45,petrol,6,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.5471,80.7098,68.04,26.2,1.77,1.19,21.9,7.94,2.56,173.86,67.28,32.67,293.0,50940.98,807.36,163.35,51911.69,0.981,0.016,0.003,5.61,2.72,1,1,0
17617,2025,11,2025-11-21,Northeast_Monsoon,OBFR,Outboard Fiberglass,28,petrol,6,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.6205,81.5734,74.66,24.9,1.96,1.24,11.9,4.93,0.79,58.72,29.65,19.75,294.0,17263.68,355.8,98.75,17718.23,0.974,0.02,0.006,4.94,3.29,0,1,0
14568,2024,11,2024-11-02,Northeast_Monsoon,OBFR,Outboard Fiberglass,37,petrol,6,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,7.2331,80.6248,90.87,20.8,2.3,1.25,24.6,6.6,1.79,162.29,59.9,34.55,311.0,50472.19,718.8,172.75,51363.74,0.983,0.014,0.003,4.99,2.88,1,1,0
980,2022,4,2022-04-18,Northeast_Monsoon,OBFR,Outboard Fiberglass,53,petrol,4,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.315,80.0419,37.76,10.9,1.53,1.14,11.6,8.92,2.74,103.44,19.6,11.04,338.0,34962.72,235.2,55.2,35253.12,0.992,0.007,0.002,4.9,2.76,0,1,0
2783,2022,10,2022-10-18,Southwest_Monsoon,IMUL,Industrial Multi-day,335,diesel,14,10000,30000,10.0,18.52,43,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.3994,79.5,287.32,25.3,0.79,1.27,453.0,35.07,55.3,15888.61,6387.29,9090.05,415.0,6593773.15,76647.48,0.0,6670420.63,0.989,0.011,0.0,10.61,15.1,1,1,1
7713,2023,6,2023-06-01,Southwest_Monsoon,MDBT,Motorized Day Boat,83,diesel,6,2000,1000,13.0,24.076,2,Multi_Day,Colombo,Western,6.9271,79.8612,6.4645,79.5,120.83,20.7,0.34,1.29,22.4,10.87,2.01,243.44,92.05,198.81,310.0,75466.4,1104.6,0.0,76571.0,0.986,0.014,0.0,7.67,16.57,1,1,1
11518,2024,10,2024-10-01,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,28,kerosene,3,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,6.2009,80.8314,32.87,8.0,1.81,0.96,13.6,6.32,2.61,85.94,19.37,10.6,183.0,15727.02,232.44,53.0,16012.46,0.982,0.015,0.003,6.46,3.53,0,1,0
8600,2023,3,2023-03-15,Northeast_Monsoon,MDBT,Motorized Day Boat,133,diesel,9,2000,1000,13.0,24.076,4,Multi_Day,Negombo,Western,7.209,79.835,7.3279,79.7425,16.7,14.5,1.4,1.04,27.4,14.23,23.34,389.83,238.79,469.02,405.0,157881.15,2865.48,0.0,160746.63,0.982,0.018,0.0,6.63,13.03,1,1,0
11640,2024,7,2024-07-18,Southwest_Monsoon,OBFR,Outboard Fiberglass,27,petrol,5,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,7.4253,80.5513,94.16,28.4,1.68,1.24,19.7,4.95,1.04,97.53,49.95,28.83,344.0,33550.32,599.4,144.15,34293.87,0.978,0.017,0.004,5.0,2.88,1,1,0
18830,2025,12,2025-12-18,Northeast_Monsoon,IMUL,Industrial Multi-day,443,diesel,17,10000,30000,10.0,18.52,13,Multi_Day,Colombo,Western,6.9271,79.8612,7.0828,81.8412,219.2,13.0,1.16,1.06,135.1,39.8,24.53,5377.43,2255.65,3370.71,277.0,1489548.11,27067.8,0.0,1516615.91,0.982,0.018,0.0,10.21,15.25,1,1,1
12562,2024,1,2024-01-01,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Galle,Southern,6.1241,81.1185,6.0778,81.171,7.76,20.9,2.37,1.22,10.3,0.0,0.0,0.0,19.28,9.43,0.0,0.0,231.36,47.15,278.51,0.0,0.831,0.169,9.64,4.71,0,0,0
12751,2024,5,2024-05-15,Southwest_Monsoon,MDBT,Motorized Day Boat,66,diesel,10,2000,1000,13.0,24.076,4,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.8238,80.3528,101.42,11.4,0.57,1.05,45.9,6.78,3.07,311.12,277.66,662.74,333.0,103602.96,3331.92,0.0,106934.88,0.969,0.031,0.0,6.94,16.57,1,1,1
6384,2023,4,2023-04-12,Northeast_Monsoon,OBFR,Outboard Fiberglass,45,petrol,6,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.4811,80.2131,46.18,25.3,2.19,1.26,9.9,8.83,1.89,87.43,28.19,17.11,340.0,29726.2,338.28,85.55,30150.03,0.986,0.011,0.003,4.7,2.85,0,1,0
4807,2022,4,2022-04-18,Northeast_Monsoon,OBFR,Outboard Fiberglass,33,petrol,3,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.1609,81.7828,74.37,12.2,0.56,1.06,19.9,5.37,1.44,106.78,29.59,19.99,338.0,36091.64,355.08,99.95,36546.67,0.988,0.01,0.003,4.93,3.33,1,1,0
6195,2023,11,2023-11-16,Northeast_Monsoon,IMUL,Industrial Multi-day,314,diesel,17,10000,30000,10.0,18.52,40,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.0684,95.35,16.0,1.67,1.09,307.5,25.01,80.65,7690.17,7161.93,9290.21,356.0,2737700.52,85943.16,0.0,2823643.68,0.97,0.03,0.0,10.53,13.66,1,1,0
10648,2024,9,2024-09-12,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,25,kerosene,2,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,6.6018,79.9325,37.01,20.5,2.47,1.22,12.6,6.92,2.36,87.24,20.75,10.3,202.0,17622.48,249.0,51.5,17922.98,0.983,0.014,0.003,10.38,5.15,0,1,0
7567,2023,8,2023-08-23,Southwest_Monsoon,MDBT,Motorized Day Boat,72,diesel,9,2000,1000,13.0,24.076,2,Multi_Day,Negombo,Western,7.209,79.835,8.5582,80.233,156.3,7.8,0.88,0.93,29.3,6.16,1.15,180.41,145.92,233.42,306.0,55205.46,1751.04,0.0,56956.5,0.969,0.031,0.0,8.11,12.97,1,1,1
16397,2025,4,2025-04-19,Northeast_Monsoon,OBFR,Outboard Fiberglass,34,petrol,3,500,200,20.0,37.04,2,Multi_Day,Kalpitiya,North Western,8.556,79.8,8.2117,79.6983,39.88,14.4,1.87,1.02,18.5,5.54,2.57,102.4,32.48,16.34,299.0,30617.6,389.76,81.7,31089.06,0.985,0.013,0.003,5.41,2.72,1,1,0
17524,2025,10,2025-10-21,Southwest_Monsoon,MDBT,Motorized Day Boat,108,diesel,7,2000,1000,13.0,24.076,4,Multi_Day,Colombo,Western,6.9271,79.8612,7.7532,79.5,116.61,7.7,0.92,0.99,44.3,10.83,4.11,479.72,193.07,399.27,277.0,132882.44,2316.84,0.0,135199.28,0.983,0.017,0.0,6.9,14.26,1,1,1
1346,2022,12,2022-12-09,Northeast_Monsoon,OBFR,Outboard Fiberglass,35,petrol,4,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.694,79.5,75.19,29.3,0.59,1.17,11.9,6.28,0.99,74.72,20.3,10.89,370.0,27646.4,243.6,54.45,27944.45,0.989,0.009,0.002,5.08,2.72,0,1,0
13124,2024,8,2024-08-07,Southwest_Monsoon,OBFR,Outboard Fiberglass,37,petrol,6,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,5.9,81.2576,41.24,28.1,2.04,1.21,15.7,6.3,2.4,98.87,66.93,33.35,344.0,34011.28,803.16,166.75,34981.19,0.972,0.023,0.005,5.58,2.78,1,1,0
12673,2024,4,2024-04-23,Northeast_Monsoon,MDBT,Motorized Day Boat,85,diesel,6,2000,1000,13.0,24.076,4,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.7731,34.38,20.6,0.4,1.27,28.0,10.91,8.88,305.37,172.5,338.15,363.0,110849.31,2070.0,0.0,112919.31,0.982,0.018,0.0,7.19,14.09,1,1,0
15455,2025,10,2025-10-02,Southwest_Monsoon,MDBT,Motorized Day Boat,116,diesel,8,2000,1000,13.0,24.076,5,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.0062,79.8858,156.5,13.6,2.18,1.07,51.1,13.36,4.36,682.93,329.35,686.75,277.0,189171.61,3952.2,0.0,193123.81,0.98,0.02,0.0,8.23,17.17,1,1,1
14001,2024,7,2024-07-06,Southwest_Monsoon,OBFR,Outboard Fiberglass,35,petrol,4,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,6.3119,80.0161,36.59,17.4,1.97,1.1,19.3,6.19,3.26,119.39,41.17,24.17,344.0,41070.16,494.04,120.85,41685.05,0.985,0.012,0.003,5.15,3.02,1,1,0
18621,2025,1,2025-01-18,Northeast_Monsoon,OBFR,Outboard Fiberglass,69,petrol,4,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,7.9952,80.3722,88.62,9.2,1.51,0.99,12.4,10.55,1.48,130.8,20.2,12.7,309.0,40417.2,242.4,63.5,40723.1,0.992,0.006,0.002,5.05,3.17,0,1,0
2119,2022,2,2022-02-02,Northeast_Monsoon,OBFR,Outboard Fiberglass,40,petrol,3,500,200,20.0,37.04,2,Multi_Day,Kalpitiya,North Western,8.556,79.8,8.3041,79.972,33.8,9.6,1.91,0.97,14.3,5.34,2.26,76.39,29.71,19.04,177.0,13521.03,356.52,95.2,13972.75,0.968,0.026,0.007,4.95,3.17,1,1,0
15304,2025,11,2025-11-11,Northeast_Monsoon,IMUL,Industrial Multi-day,203,diesel,17,10000,30000,10.0,18.52,11,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,81.9,277.87,17.2,0.52,1.15,116.8,19.17,8.06,2238.61,2289.11,2610.81,277.0,620094.97,27469.32,0.0,647564.29,0.958,0.042,0.0,12.24,13.96,1,1,1
4309,2022,11,2022-11-08,Northeast_Monsoon,OBFR,Outboard Fiberglass,80,petrol,4,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.0217,81.0402,62.46,5.0,1.33,0.99,18.0,11.77,3.39,211.81,38.37,23.64,370.0,78369.7,460.44,118.2,78948.34,0.993,0.006,0.001,4.8,2.96,1,1,0
4484,2022,5,2022-05-06,Southwest_Monsoon,IMUL,Industrial Multi-day,373,diesel,14,10000,30000,10.0,18.52,12,Multi_Day,Galle,Southern,6.1241,81.1185,6.7498,79.5,635.14,23.8,1.8,1.25,141.9,37.31,8.33,5293.82,2151.13,2713.22,289.0,1529913.98,25813.56,0.0,1555727.54,0.983,0.017,0.0,12.8,16.15,1,1,1
11013,2024,11,2024-11-13,Northeast_Monsoon,OBFR,Outboard Fiberglass,55,petrol,6,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.3223,80.4623,88.47,19.1,1.68,1.04,23.6,8.59,2.29,202.83,64.0,40.17,311.0,63080.13,768.0,200.85,64048.98,0.985,0.012,0.003,5.33,3.35,1,1,0
4770,2022,12,2022-12-19,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,24,kerosene,2,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.0453,80.1274,10.37,23.8,2.34,1.26,9.2,6.52,5.78,60.0,18.67,8.76,365.0,21900.0,224.04,43.8,22167.84,0.988,0.01,0.002,9.34,4.38,0,1,0
2712,2022,9,2022-09-20,Southwest_Monsoon,MDBT,Motorized Day Boat,76,diesel,6,2000,1000,13.0,24.076,4,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.4904,79.5,109.84,11.7,0.45,1.05,48.9,8.02,3.57,392.27,192.55,309.54,430.0,168676.1,2310.6,0.0,170986.7,0.986,0.014,0.0,8.02,12.9,1,1,1
12186,2024,12,2024-12-16,Northeast_Monsoon,OBFR,Outboard Fiberglass,84,petrol,5,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.2775,50.09,9.0,1.59,0.97,11.2,12.39,2.77,138.73,25.89,16.07,309.0,42867.57,310.68,80.35,43258.6,0.991,0.007,0.002,5.18,3.21,0,1,0
16615,2025,10,2025-10-08,Southwest_Monsoon,OBFR,Outboard Fiberglass,41,petrol,4,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.8396,80.85,19.7,1.43,1.05,14.3,6.16,1.09,88.05,19.58,11.33,299.0,26326.95,234.96,56.65,26618.56,0.989,0.009,0.002,4.89,2.83,0,1,0
10947,2024,5,2024-05-21,Southwest_Monsoon,OBFR,Outboard Fiberglass,54,petrol,6,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.2064,81.3151,23.58,5.2,0.6,0.96,18.8,8.38,6.68,157.46,63.37,31.58,368.0,57945.28,760.44,157.9,58863.62,0.984,0.013,0.003,5.28,2.63,1,1,0
2545,2022,1,2022-01-24,Northeast_Monsoon,OBFR,Outboard Fiberglass,54,petrol,6,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.1192,81.0038,12.7,26.5,0.48,1.17,19.6,9.45,14.59,185.2,57.71,38.57,177.0,32780.4,692.52,192.85,33665.77,0.974,0.021,0.006,4.81,3.21,1,1,0
12619,2024,3,2024-03-19,Northeast_Monsoon,MDBT,Motorized Day Boat,75,diesel,10,2000,1000,13.0,24.076,5,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.1502,80.6835,25.96,21.9,1.67,1.24,46.6,9.58,17.2,446.48,322.56,705.45,363.0,162072.24,3870.72,0.0,165942.96,0.977,0.023,0.0,6.45,14.11,1,1,0
9851,2023,2,2023-02-18,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.5282,79.7973,3.1,7.4,2.19,0.93,9.3,0.0,0.0,0.0,21.6,8.89,0.0,0.0,259.2,44.45,303.65,0.0,0.854,0.146,10.8,4.45,0,0,0
4410,2022,1,2022-01-03,Northeast_Monsoon,OBFR,Outboard Fiberglass,46,petrol,4,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.2786,80.1671,25.73,23.1,2.13,1.25,9.7,8.94,3.37,86.72,19.21,11.97,177.0,15349.44,230.52,59.85,15639.81,0.981,0.015,0.004,4.8,2.99,0,1,0
19647,2025,6,2025-06-25,Southwest_Monsoon,OBFR,Outboard Fiberglass,49,petrol,3,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.6371,79.758,10.14,14.0,2.02,1.03,10.0,7.49,7.39,74.88,19.26,10.82,293.0,21939.84,231.12,54.1,22225.06,0.987,0.01,0.002,6.42,3.61,0,1,0
12344,2024,6,2024-06-14,Southwest_Monsoon,MDBT,Motorized Day Boat,99,diesel,6,2000,1000,13.0,24.076,4,Multi_Day,Negombo,Western,7.209,79.835,5.9,79.8334,153.62,23.1,1.53,1.28,46.0,12.95,3.88,595.77,194.49,309.22,317.0,188859.09,2333.88,0.0,191192.97,0.988,0.012,0.0,8.1,12.88,1,1,1
12407,2024,3,2024-03-27,Northeast_Monsoon,OBFR,Outboard Fiberglass,80,petrol,6,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.71,79.5077,55.37,20.8,1.62,1.27,9.0,15.09,2.45,135.78,29.57,19.74,371.0,50374.38,354.84,98.7,50827.92,0.991,0.007,0.002,4.93,3.29,0,1,0
9610,2023,9,2023-09-02,Southwest_Monsoon,MDBT,Motorized Day Boat,78,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9262,81.8,78.51,29.8,1.42,1.16,15.8,8.29,1.67,130.97,53.64,119.62,341.0,44660.77,643.68,598.1,45902.55,0.973,0.014,0.013,6.71,14.95,0,1,0
10718,2024,5,2024-05-23,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,11,kerosene,3,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,6.9017,80.1981,37.3,23.8,1.53,1.2,13.4,3.01,1.08,40.33,20.79,10.8,215.0,8670.95,249.48,54.0,8974.43,0.966,0.028,0.006,6.93,3.6,0,1,0
7571,2023,8,2023-08-13,Southwest_Monsoon,IMUL,Industrial Multi-day,221,diesel,17,10000,30000,10.0,18.52,16,Multi_Day,Trincomalee,Eastern,8.55,81.233,5.9,80.0388,502.44,19.7,1.09,1.11,153.9,20.82,6.38,3204.28,3685.26,4690.3,306.0,980509.68,44223.12,0.0,1024732.8,0.957,0.043,0.0,13.55,17.24,1,1,1
3570,2022,7,2022-07-04,Southwest_Monsoon,MDBT,Motorized Day Boat,117,diesel,7,2000,1000,13.0,24.076,3,Multi_Day,Beruwala,Western,6.0535,80.2209,6.292,80.1825,26.85,14.5,1.8,1.07,24.5,12.56,11.46,307.79,141.38,299.52,460.0,141583.4,1696.56,0.0,143279.96,0.988,0.012,0.0,6.73,14.26,1,1,0
8602,2023,7,2023-07-19,Southwest_Monsoon,IMUL,Industrial Multi-day,409,diesel,18,10000,30000,10.0,18.52,30,Multi_Day,Galle,Southern,6.1241,81.1185,5.9,79.6155,317.92,8.8,1.5,0.9,261.5,30.63,25.19,8009.45,6451.58,7034.95,308.0,2466910.6,77418.96,0.0,2544329.56,0.97,0.03,0.0,11.95,13.03,1,1,1
3559,2022,2,2022-02-25,Northeast_Monsoon,OBFR,Outboard Fiberglass,49,petrol,3,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,7.1734,80.4915,74.76,25.6,2.28,1.23,18.4,8.48,2.09,156.1,32.4,16.81,177.0,27629.7,388.8,84.05,28102.55,0.983,0.014,0.003,5.4,2.8,1,1,0
4991,2022,5,2022-05-07,Southwest_Monsoon,OBFR,Outboard Fiberglass,40,petrol,3,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.8592,81.5217,46.79,15.1,0.4,1.02,15.2,6.04,1.96,91.78,32.06,16.99,338.0,31021.64,384.72,84.95,31491.31,0.985,0.012,0.003,5.34,2.83,1,1,0
7439,2023,5,2023-05-04,Southwest_Monsoon,OBFR,Outboard Fiberglass,56,petrol,4,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,80.1776,17.96,13.4,1.21,1.0,15.8,8.16,7.18,128.9,41.79,26.74,333.0,42923.7,501.48,133.7,43558.88,0.985,0.012,0.003,5.22,3.34,1,1,0
9325,2023,3,2023-03-13,Northeast_Monsoon,IMUL,Industrial Multi-day,307,diesel,17,10000,30000,10.0,18.52,23,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.8,79.5,341.26,24.3,0.44,1.25,192.4,29.52,16.64,5678.74,4430.83,6235.26,405.0,2299889.7,53169.96,0.0,2353059.66,0.977,0.023,0.0,11.33,15.95,1,1,1
2300,2022,2,2022-02-05,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,17,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.515,79.5337,29.64,17.3,0.51,1.03,12.8,4.12,1.78,52.8,18.38,11.09,87.0,4593.6,220.56,55.45,4869.61,0.943,0.045,0.011,6.13,3.7,0,1,0
7666,2023,8,2023-08-09,Southwest_Monsoon,OBFR,Outboard Fiberglass,33,petrol,4,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9414,80.6096,6.24,26.1,1.59,1.22,12.5,5.87,11.76,73.33,36.81,21.98,348.0,25518.84,441.72,109.9,26070.46,0.979,0.017,0.004,4.6,2.75,1,1,0
5804,2023,7,2023-07-11,Southwest_Monsoon,OBFR,Outboard Fiberglass,87,petrol,6,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.201,79.5,94.12,28.4,2.08,1.16,12.3,14.15,1.85,174.03,31.8,16.81,328.0,57081.84,381.6,84.05,57547.49,0.992,0.007,0.001,5.3,2.8,0,1,0
12022,2024,1,2024-01-10,Northeast_Monsoon,OBFR,Outboard Fiberglass,46,petrol,3,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.1116,50.57,26.9,0.62,1.16,21.0,7.39,3.07,155.12,29.04,20.18,366.0,56773.92,348.48,100.9,57223.3,0.992,0.006,0.002,4.84,3.36,1,1,0
15537,2025,6,2025-06-10,Southwest_Monsoon,MDBT,Motorized Day Boat,107,diesel,10,2000,1000,13.0,24.076,5,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,8.6961,79.5,131.17,8.6,1.44,0.92,50.1,9.65,3.69,483.6,340.95,804.97,274.0,132506.4,4091.4,0.0,136597.8,0.97,0.03,0.0,6.82,16.1,1,1,1
9757,2023,7,2023-07-27,Southwest_Monsoon,OBFR,Outboard Fiberglass,44,petrol,5,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.294,79.5,47.5,28.2,2.41,1.26,8.8,8.41,1.56,74.01,26.35,17.18,328.0,24275.28,316.2,85.9,24677.38,0.984,0.013,0.003,5.27,3.44,0,1,0
12014,2024,3,2024-03-26,Northeast_Monsoon,IMUL,Industrial Multi-day,234,diesel,14,10000,30000,10.0,18.52,38,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.8,80.4917,162.7,21.1,2.31,1.18,328.2,23.27,46.94,7637.13,5967.85,8660.92,363.0,2772278.19,71614.2,0.0,2843892.39,0.975,0.025,0.0,11.22,16.28,1,1,1
5211,2023,1,2023-01-28,Northeast_Monsoon,MDBT,Motorized Day Boat,130,diesel,6,2000,1000,13.0,24.076,5,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.5667,80.3059,34.07,25.4,0.67,1.29,40.7,15.57,18.6,633.53,212.9,514.89,405.0,256579.65,2554.8,0.0,259134.45,0.99,0.01,0.0,7.1,17.16,1,1,0
11548,2024,9,2024-09-01,Southwest_Monsoon,IMUL,Industrial Multi-day,243,diesel,20,10000,30000,10.0,18.52,31,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.5,87.53,5.3,0.93,0.95,268.8,17.64,54.16,4740.89,6884.7,9257.54,307.0,1455453.23,82616.4,0.0,1538069.63,0.946,0.054,0.0,11.1,14.93,1,1,0
12366,2024,3,2024-03-17,Northeast_Monsoon,OBFR,Outboard Fiberglass,76,petrol,5,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,79.8488,60.44,11.9,1.76,1.01,22.9,11.83,4.48,270.84,50.88,29.72,371.0,100481.64,610.56,148.6,101240.8,0.993,0.006,0.001,5.09,2.97,1,1,0
9270,2023,9,2023-09-16,Southwest_Monsoon,OBFR,Outboard Fiberglass,47,petrol,6,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.0882,81.8057,76.08,21.8,1.58,1.28,22.1,9.65,2.8,213.34,67.54,34.15,361.0,77015.74,810.48,170.75,77996.97,0.987,0.01,0.002,5.63,2.85,1,1,0
3975,2022,5,2022-05-23,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.5321,79.7295,8.19,7.5,0.32,0.94,12.0,0.0,0.0,0.0,21.3,10.86,0.0,0.0,255.6,54.3,309.9,0.0,0.825,0.175,21.3,10.86,0,0,0
16090,2025,3,2025-03-17,Northeast_Monsoon,OBFR,Outboard Fiberglass,58,petrol,3,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,6.5605,80.2381,56.41,8.0,2.02,0.97,16.8,8.9,2.65,149.59,29.51,18.25,309.0,46223.31,354.12,91.25,46668.68,0.99,0.008,0.002,4.92,3.04,1,1,0
17232,2025,3,2025-03-22,Northeast_Monsoon,IMUL,Industrial Multi-day,317,diesel,12,10000,30000,10.0,18.52,44,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.5,198.86,11.5,2.3,1.03,398.9,24.56,49.26,9796.34,6264.99,7992.88,286.0,2801753.24,75179.88,0.0,2876933.12,0.974,0.026,0.0,11.87,15.14,1,1,1
17443,2025,9,2025-09-17,Southwest_Monsoon,IMUL,Industrial Multi-day,331,diesel,19,10000,30000,10.0,18.52,25,Multi_Day,Galle,Southern,6.1241,81.1185,5.9,80.1328,348.53,21.2,1.5,1.18,200.7,32.98,18.99,6619.14,6309.09,6781.06,283.0,1873216.62,75709.08,0.0,1948925.7,0.961,0.039,0.0,13.28,14.28,1,1,1
13656,2024,6,2024-06-03,Southwest_Monsoon,MDBT,Motorized Day Boat,84,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Hambantota,Southern,5.9549,80.5549,7.0496,81.4719,158.36,8.1,2.03,0.93,21.9,6.73,0.93,147.37,55.82,116.24,317.0,46716.29,669.84,581.2,47967.33,0.974,0.014,0.012,6.98,14.53,0,1,1
15645,2025,8,2025-08-09,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,20,kerosene,3,300,100,8.0,14.816,1,Single_Day,Colombo,Western,6.9271,79.8612,6.7555,79.8531,19.11,27.4,1.66,1.29,12.0,5.68,3.56,68.11,19.74,10.72,185.0,12600.35,236.88,53.6,12890.83,0.977,0.018,0.004,6.58,3.57,0,1,0
