boat_type,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,weather_factor,region,is_multi_day,has_engine,is_deep_sea,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr
TKBO,85,Diesel,6,300,150,13,3,10,142.02367149601614,31.111005635557436,1.621416089726241,0.8615753380953548,West,True,True,True,70006.38000778905,3600.0,750.0,74356.38000778905
NMTR,0,None,5,100,30,8,7,7,387.90677881957373,12.587331786745743,2.7486076312403602,0.9901202269528456,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,4,300,150,13,4,8,263.7412728397195,28.918562621824872,1.4405328133579174,0.9489658059844573,West,True,True,True,143189.86777237317,3600.0,750.0,147539.86777237317
NMTR,0,None,3,100,30,8,5,1,174.8755524147557,39.18216047969844,2.6392351285281546,1.105512485683959,West,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,5,200,100,12,6,6,473.96835307406445,5.761593247481184,1.5398541679807505,0.9582190192935329,East,True,True,True,248371.7525946568,2400.0,500.0,251271.7525946568
OBFR,40,Diesel,5,150,50,10,4,9,294.3159886037304,15.290588550142962,2.5742693653351734,1.2564398255536737,West,True,True,True,129426.6152826248,1800.0,250.0,131476.61528262479
IMUL,75,Diesel,4,200,100,12,3,7,399.90150959980366,8.997384230160211,1.1618668049220546,1.3202973138975314,South,True,True,True,288743.9236435407,2400.0,500.0,291643.9236435407
TKBO,85,Diesel,4,300,150,13,3,7,306.3435585315607,33.28896352027109,0.6926724941076017,1.2491710493942287,North,True,True,True,218934.54343191255,3600.0,750.0,223284.54343191255
TKBO,85,Diesel,2,300,150,13,3,10,454.79994535897106,17.58995586768737,1.0820503308519278,1.4436873361582023,West,True,True,True,375644.62341549277,3600.0,750.0,379994.62341549277
NMTR,0,None,2,100,30,8,2,7,126.77681699110785,30.300195005269735,0.9726499747436369,1.0338944349785946,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,3,300,150,13,7,9,282.1374266609926,26.201471681821754,0.9610760930844529,0.8846592840858468,East,True,True,True,142797.42198156097,3600.0,750.0,147147.42198156097
NMTR,0,None,6,100,30,8,7,3,349.3635683705877,39.42306805122777,1.253860439948371,0.9360500501307678,South,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,2,200,100,12,1,6,429.84433904648773,11.21190819455558,1.414149609787898,0.8717234415343648,South,False,True,True,204917.00827372502,1920.0,350.0,207187.00827372502
OBFR,40,Diesel,2,150,50,10,5,5,111.95342729232416,39.14843078481254,1.8268738346099382,0.8348740552840127,East,True,True,True,32713.45414627029,1800.0,250.0,34763.45414627029
OBFR,40,Diesel,2,150,50,10,3,3,295.5988188902967,18.848558532469596,2.824236310447824,1.381779855863618,North,True,True,True,142958.37267589144,1800.0,250.0,145008.37267589144
OBFR,40,Diesel,5,150,50,10,4,2,68.52593869939005,29.63445006175982,0.8799257496384273,1.4438520345880475,North,True,True,False,34629.46060460955,1800.0,250.0,36679.46060460955
NMTR,0,None,2,100,30,8,3,3,139.27439862884455,35.34606495015606,1.9238106720870882,1.0356187069401466,West,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,5,300,150,13,2,6,124.21073258784936,37.76646505172621,2.5248696442786294,1.2229662451395096,East,True,True,True,86907.49257422978,3600.0,750.0,91257.49257422978
IMUL,75,Diesel,3,200,100,12,2,6,181.99010855052478,30.075523980133738,0.5697297898116909,1.1016441104612205,North,True,True,True,109642.05615063959,2400.0,500.0,112542.05615063959
NMTR,0,None,5,100,30,8,7,12,24.324731514569162,20.994129186487434,1.6352945615603784,0.8446573421033019,South,True,False,False,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,4,300,150,13,2,5,306.24825342751075,30.74626539935367,2.686945228367531,1.3333295789044712,West,True,True,True,233611.7919189673,3600.0,750.0,237961.7919189673
OBFR,40,Diesel,3,150,50,10,3,4,76.5391846322616,16.10931414663562,2.976002916937387,1.0459633973278426,West,True,True,False,28020.014955332168,1800.0,250.0,30070.014955332168
MDBT,120,Diesel,6,800,500,15,2,1,457.9410889177756,19.29402730866753,0.7391795561170224,0.8387642862998176,West,True,True,True,268873.24142943555,9600.0,2500.0,280973.24142943555
NMTR,0,None,5,100,30,8,5,11,116.1851893934511,30.339635308920883,1.6651843241682567,0.9352986276875337,East,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,2,300,150,13,4,6,22.569241711063555,18.038963835846275,0.9673965232490731,1.403539887542424,East,True,True,False,18122.802335550998,3600.0,750.0,22472.802335550998
MDBT,120,Diesel,2,800,500,15,5,3,283.9771907988453,28.171739598724734,2.833091641763251,0.9634180398444804,North,True,True,True,191512.12396397587,9600.0,2500.0,203612.12396397587
MDBT,120,Diesel,3,800,500,15,5,6,418.6615332203704,30.098151878968842,1.1798128631002505,1.0660528594560703,North,True,True,True,312420.7272436869,9600.0,2500.0,324520.7272436869
MDBT,120,Diesel,2,800,500,15,2,2,164.43865498105598,15.954993813272223,2.2456786887803473,1.3497479857994914,South,True,True,True,155365.52034378046,9600.0,2500.0,167465.52034378046
MDBT,120,Diesel,5,800,500,15,6,1,481.3248595969828,38.13099653219415,1.3679885610263252,0.8874321175659076,North,True,True,True,299000.1975724845,9600.0,2500.0,311100.1975724845
OBFR,40,Diesel,5,150,50,10,2,4,376.1543675385937,7.136589853319943,2.2092813121530392,1.0270082601165238,West,True,True,True,135209.7748893649,1800.0,250.0,137259.7748893649
TKBO,85,Diesel,3,300,150,13,1,2,265.4102221653401,15.189670737361883,1.9306198576801419,0.8812454236992024,North,False,True,True,133812.95047431326,2880.0,525.0,137217.95047431326
NMTR,0,None,5,100,30,8,2,4,20.790124674001156,38.171866623374385,2.948491559723348,1.3615489896460924,South,True,False,False,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,2,150,50,10,3,2,127.81150525021138,20.97230252320513,1.13882864739094,1.1689102285798347,West,True,True,True,52290.061536005065,1800.0,250.0,54340.061536005065
MDBT,120,Diesel,6,800,500,15,3,11,326.8930995905774,27.29611422793943,0.7024502019846869,0.8489150466562081,West,True,True,True,194253.12962336926,9600.0,2500.0,206353.12962336926
MDBT,120,Diesel,2,800,500,15,5,7,435.80678882285093,7.599580104112547,1.6904552461989075,1.1548279084460227,East,True,True,True,352297.2896960093,9600.0,2500.0,364397.2896960093
MDBT,120,Diesel,6,800,500,15,6,11,127.6538098177287,34.88767209471281,1.3381254513588665,0.960262304567053,East,True,True,True,85806.79912163551,9600.0,2500.0,97906.79912163551
IMUL,75,Diesel,5,200,100,12,6,10,334.84661349991353,13.043179069234569,1.8240737407219645,0.8747508533582786,South,True,True,True,160183.71299392602,2400.0,500.0,163083.71299392602
OBFR,40,Diesel,2,150,50,10,7,5,410.34308410516013,12.89895339120928,0.6281106652946349,1.0839995222487153,West,True,True,True,155684.0974948203,1800.0,250.0,157734.0974948203
NMTR,0,None,2,100,30,8,2,2,352.62953387735024,16.58966749596796,0.8881919353771592,1.0073653867654095,West,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,3,100,30,8,4,6,443.1056798037493,34.614184155908674,2.4286592695232896,1.2855975843891396,North,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,3,5,356.8051044283222,15.166180790217926,1.8819661527059424,0.9085383334193562,East,True,True,True,226919.78045297906,9600.0,2500.0,239019.78045297906
IMUL,75,Diesel,2,200,100,12,5,8,427.95992500171286,32.65801585081883,2.188194553829235,1.4844911050557779,West,True,True,True,347431.16514825495,2400.0,500.0,350331.16514825495
MDBT,120,Diesel,4,800,500,15,3,8,496.81480785193617,25.29241000522832,2.2517295824250856,1.1271216878266743,South,True,True,True,391979.52133435145,9600.0,2500.0,404079.52133435145
IMUL,75,Diesel,2,200,100,12,4,5,363.33160503434084,11.397723905722039,1.4123907251024628,0.9573645740987049,East,True,True,True,190225.44149782063,2400.0,500.0,193125.44149782063
MDBT,120,Diesel,6,800,500,15,5,1,392.7498687584701,12.879432585029576,2.088437992175151,1.0743280612627149,South,True,True,True,295359.54354513105,9600.0,2500.0,307459.54354513105
IMUL,75,Diesel,2,200,100,12,5,1,117.59299070482358,34.90411569118274,1.1159407949950504,0.9232154234170322,North,True,True,True,59370.753041484524,2400.0,500.0,62270.753041484524
NMTR,0,None,2,100,30,8,4,7,417.770240573214,23.40138758808667,2.1076618220998964,0.8232579199441221,East,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,3,150,50,10,4,1,158.1638014667013,15.354288585452283,0.936820524222663,0.8762019958493228,West,True,True,True,48504.20348068391,1800.0,250.0,50554.20348068391
IMUL,75,Diesel,4,200,100,12,2,8,22.478922428958423,30.27418845309621,1.2122322259183502,1.0166068502022085,East,True,True,False,12497.311381648628,2400.0,500.0,15397.311381648628
NMTR,0,None,5,100,30,8,3,6,167.98001935255326,6.01154903917778,2.8220983575788825,1.4107767944005087,South,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,4,300,150,13,6,12,373.71209812885684,28.317682165900464,1.1068496007937163,1.1549535219522242,West,True,True,True,246936.50176768913,3600.0,750.0,251286.50176768913
TKBO,85,Diesel,2,300,150,13,6,9,347.7156540268513,19.919718433643286,1.386546823327187,1.1611791325910643,West,True,True,True,230997.40010681166,3600.0,750.0,235347.40010681166
IMUL,75,Diesel,5,200,100,12,2,9,442.01881982121967,38.89652825497422,0.6116456628009077,1.3546106665700761,West,True,True,True,327448.73883451446,2400.0,500.0,330348.73883451446
NMTR,0,None,6,100,30,8,1,10,222.76647646379806,27.171002020692313,1.365078176991125,0.8109794311030072,East,False,False,True,0.0,960.0,105.0,1065.0
TKBO,85,Diesel,4,300,150,13,3,8,107.62545699475226,24.234789584401963,2.6298993369332,1.1124755423915598,North,True,True,True,68499.76898461445,3600.0,750.0,72849.76898461445
IMUL,75,Diesel,3,200,100,12,4,5,470.4936166846257,28.77032966427106,2.2822774302909936,0.9366509237866079,East,True,True,True,241001.40350964828,2400.0,500.0,243901.40350964828
MDBT,120,Diesel,2,800,500,15,7,5,128.43307118976708,18.456739920414243,1.1501321633926582,1.4619053580874022,North,True,True,True,131429.89644955887,9600.0,2500.0,143529.89644955887
TKBO,85,Diesel,5,300,150,13,4,11,409.5127102545742,22.704107942834067,1.2922291613804344,1.083778928601781,South,True,True,True,253916.96306660172,3600.0,750.0,258266.96306660172
TKBO,85,Diesel,6,300,150,13,3,11,28.99573240875073,26.77288526332402,1.3725372468435277,0.9557668965622521,West,True,True,False,15855.125866180204,3600.0,750.0,20205.125866180206
NMTR,0,None,5,100,30,8,6,4,175.26035486650164,14.888271218164883,2.3318511381013343,1.2013296360396697,North,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,3,300,150,13,7,5,282.5548634060648,8.455591700995713,0.8294212694995882,0.8944877776411401,South,True,True,True,144597.5132103107,3600.0,750.0,148947.5132103107
TKBO,85,Diesel,5,300,150,13,3,6,363.8268015343354,10.590628510804564,1.9641796270763066,0.8820267359505185,West,True,True,True,183594.66816744706,3600.0,750.0,187944.66816744706
MDBT,120,Diesel,4,800,500,15,5,2,302.71189750667054,12.485997355853552,2.328320369809182,0.8368765317091573,South,True,True,True,177332.73802473626,9600.0,2500.0,189432.73802473626
MDBT,120,Diesel,2,800,500,15,7,12,45.26232789138325,14.89434807005037,2.8047274383354126,0.9900538026600574,North,True,True,False,31368.497892277253,9600.0,2500.0,43468.49789227726
TKBO,85,Diesel,4,300,150,13,3,11,394.7695080886184,22.616391913236264,1.0700603240336846,0.9110667793577947,North,True,True,True,205767.81122323105,3600.0,750.0,210117.81122323105
NMTR,0,None,5,100,30,8,2,12,424.25543890665637,19.410954315795024,1.5109736782992231,1.1553933270736605,West,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,6,100,30,8,4,9,327.02059461470907,28.860879722955186,2.559851060732394,0.8169613403750803,East,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,3,800,500,15,2,8,331.1035502281395,19.37804777959522,0.9187318003947595,1.0548766873577202,South,True,True,True,244491.39136592826,9600.0,2500.0,256591.39136592826
TKBO,85,Diesel,6,300,150,13,4,1,159.67122418662188,23.900829885566388,2.083328876164461,0.9779769376778649,North,True,True,True,89338.54908159465,3600.0,750.0,93688.54908159465
TKBO,85,Diesel,2,300,150,13,2,11,470.49211628817324,18.75686154692079,0.6278260267066935,1.2414570007749786,East,True,True,True,334170.1541224576,3600.0,750.0,338520.1541224576
OBFR,40,Diesel,5,150,50,10,3,9,306.2842481446796,23.554582749678985,0.8187501905366539,1.116524505614978,South,True,True,True,119690.85405808779,1800.0,250.0,121740.85405808779
IMUL,75,Diesel,4,200,100,12,6,2,467.0866915353274,6.396732283111632,1.2373343225908815,0.9970610979260286,North,True,True,True,254687.32706421474,2400.0,500.0,257587.32706421474
NMTR,0,None,2,100,30,8,2,2,429.7942264734294,10.318561709575492,1.353994281588508,1.2339537612004585,North,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,5,100,30,8,4,10,289.60729964670946,29.989340237448335,2.089107753738626,1.1818414015554133,East,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,3,150,50,10,3,4,270.9339938468047,12.25122648849938,1.9251515878910084,1.043559900810556,East,True,True,True,98957.54811074276,1800.0,250.0,101007.54811074276
OBFR,40,Diesel,3,150,50,10,7,9,347.62081172689125,37.39743304436072,2.1420445756566218,0.8090090907174038,West,True,True,True,98429.93888336634,1800.0,250.0,100479.93888336634
OBFR,40,Diesel,6,150,50,10,1,9,215.59472776170577,38.88963327001296,0.9651986698658714,0.8190344229021332,North,False,True,True,61802.82620156792,1440.0,175.0,63417.82620156792
NMTR,0,None,6,100,30,8,5,9,332.11843241410116,7.142543287232334,2.1333133447178882,1.3317095783475348,North,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,4,150,50,10,3,4,476.3756562830295,33.448462656821576,2.6342026154854095,0.9095960326761476,West,True,True,True,151658.29245648894,1800.0,250.0,153708.29245648894
IMUL,75,Diesel,6,200,100,12,3,7,78.8038854965714,16.551939673280927,0.6584879761779806,1.333783228846619,North,True,True,False,57480.555148666695,2400.0,500.0,60380.555148666695
NMTR,0,None,5,100,30,8,5,11,45.15362682468974,28.51317004541444,2.2106472809525535,1.2183472130487933,East,True,False,False,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,3,8,198.39271943383142,26.906944836416237,2.31184759391321,1.183164354131256,South,True,True,True,128368.62158382099,2400.0,500.0,131268.621583821
TKBO,85,Diesel,6,300,150,13,6,6,163.1072809916329,26.68324015304915,1.55891506737207,0.9698793775915512,South,True,True,True,90505.44323119712,3600.0,750.0,94855.44323119712
MDBT,120,Diesel,5,800,500,15,2,2,184.08879755548662,20.100005792248655,0.9781781905743363,1.4759298863872696,East,True,True,True,190191.5106428669,9600.0,2500.0,202291.5106428669
TKBO,85,Diesel,2,300,150,13,6,9,89.66779707758084,6.876861537408395,1.0438836438137316,1.14156248020477,East,True,True,False,58562.527626631556,3600.0,750.0,62912.527626631556
OBFR,40,Diesel,6,150,50,10,4,11,93.29985773272396,21.30235062747921,1.332981646861389,1.0073564404275552,East,True,True,False,32895.174402311946,1800.0,250.0,34945.174402311946
MDBT,120,Diesel,4,800,500,15,7,12,477.79092297766465,7.552833507568604,2.782364673307438,0.9615344198469752,West,True,True,True,321588.6925534357,9600.0,2500.0,333688.6925534357
MDBT,120,Diesel,2,800,500,15,2,3,194.74397113417294,19.634976434474677,1.1468736614675141,0.8851941427802508,North,True,True,True,120670.35581281528,9600.0,2500.0,132770.35581281528
TKBO,85,Diesel,6,300,150,13,1,2,172.0454017846002,29.56792913723384,0.9078384597095414,1.4834264781128983,South,False,True,True,146013.40302373518,2880.0,525.0,149418.40302373518
MDBT,120,Diesel,3,800,500,15,2,1,275.95958468295913,33.108988579671006,1.2765163361648308,1.3931044234079064,West,True,True,True,269108.36267254734,9600.0,2500.0,281208.36267254734
TKBO,85,Diesel,3,300,150,13,5,12,56.261780354589916,9.042847907332622,2.5991940842053514,1.3662531283012078,North,True,True,False,43977.27007777507,3600.0,750.0,48327.27007777507
IMUL,75,Diesel,2,200,100,12,2,3,224.35727613389324,20.810695759364453,0.5964578508411271,0.9043224633560863,South,True,True,True,110956.19315444127,2400.0,500.0,113856.19315444127
MDBT,120,Diesel,6,800,500,15,5,7,288.4140024586568,18.218866634851263,2.461586755799723,1.3460086535612374,North,True,True,True,271745.4201823088,9600.0,2500.0,283845.4201823088
TKBO,85,Diesel,6,300,150,13,4,10,42.16781206646765,34.19837431932078,1.2421149943568963,1.4592766106172825,South,True,True,False,35204.83520418593,3600.0,750.0,39554.83520418593
MDBT,120,Diesel,4,800,500,15,7,5,75.15354369331345,21.24911099226967,0.5189363188536897,0.850249891400864,North,True,True,False,44729.5046545409,9600.0,2500.0,56829.5046545409
TKBO,85,Diesel,3,300,150,13,2,11,241.56342571369746,8.751667383126005,2.8440624214815404,1.1563708631024237,South,True,True,True,159812.94203508008,3600.0,750.0,164162.94203508008
IMUL,75,Diesel,4,200,100,12,3,3,127.69968491946958,30.04840517411444,2.4329109870503873,1.1796534623196508,West,True,True,True,82382.00220052074,2400.0,500.0,85282.00220052074
TKBO,85,Diesel,3,300,150,13,5,11,409.5861490814385,21.18509692096642,1.6801449836105693,0.9974560819094365,North,True,True,True,233734.41952206913,3600.0,750.0,238084.41952206913
IMUL,75,Diesel,3,200,100,12,6,5,245.3733656855448,37.33731247075457,2.372782266090804,1.0241024468945228,West,True,True,True,137422.83198509194,2400.0,500.0,140322.83198509194
MDBT,120,Diesel,5,800,500,15,7,12,246.8194166983934,12.457171520926403,1.8636462590686156,1.438742946954529,East,True,True,True,248576.78646237112,9600.0,2500.0,260676.78646237112
IMUL,75,Diesel,3,200,100,12,3,8,131.86690959763274,8.851178544631821,1.4626868133756161,0.9344704162431556,West,True,True,True,67389.0688517804,2400.0,500.0,70289.0688517804
TKBO,85,Diesel,4,300,150,13,6,8,68.90892498918048,16.132865480992635,0.8560816166950753,0.805437048964197,North,True,True,False,31753.43433499571,3600.0,750.0,36103.434334995705
OBFR,40,Diesel,5,150,50,10,6,8,389.0004185469986,6.121756562552835,1.6255209906349037,1.0444313508334395,East,True,True,True,142199.4814162353,1800.0,250.0,144249.4814162353
MDBT,120,Diesel,6,800,500,15,6,5,320.7041952227842,20.819844580419318,1.4472256868473148,1.4172841693455722,East,True,True,True,318170.2852523748,9600.0,2500.0,330270.2852523748
MDBT,120,Diesel,3,800,500,15,3,12,255.24151411933374,14.761400368379794,0.8567849329580373,1.272414836024994,South,True,True,True,227341.16253444625,9600.0,2500.0,239441.16253444625
MDBT,120,Diesel,2,800,500,15,7,1,470.35878137607153,26.740636304660264,1.1131318747511059,1.212455780788438,North,True,True,True,399202.4564668161,9600.0,2500.0,411302.4564668161
MDBT,120,Diesel,2,800,500,15,5,11,156.3227282914676,30.520741720163844,2.159822202475826,1.0949926172406226,West,True,True,True,119820.56337024817,9600.0,2500.0,131920.5633702482
